Date/Time,Temp.,Dew,Relative,Wind,Wind,Visibility,Weather,Clouds,Sea Level,Station,Altimeter,1 Hour,3 Hour,6 Hour,6 Hr,6 Hr,24 Hr,24 Hr
"Jul 26, 4:15 am",64,57,77,NW,3,10,,FEW017 OVC025,,29.83,29.97,,,,,,,
"Jul 26, 4:10 am",64,57,77,WNW,5,10,,OVC025,,29.83,29.97,,,,,,,
"Jul 26, 4:05 am",64,57,77,NW,6,10,,OVC025,,29.83,29.97,,,,,,,
"Jul 26, 4:00 am",64,57,77,NW,5,10,,OVC024,,29.83,29.97,,,,,,,
"Jul 26, 3:55 am",64,57,77,N,3,10,,OVC023,,29.83,29.97,,,,,,,
"Jul 26, 3:53 am",64,58,81,N,0,10,,FEW010 SCT015 OVC022,1014.8,29.83,29.97,,,,,,,
"Jul 26, 3:50 am",64,57,77,N,0,10,,FEW010 SCT015 OVC022,,29.84,29.98,,,,,,,
"Jul 26, 3:45 am",64,57,77,N,3,10,,OVC022,,29.84,29.98,,,,,,,
"Jul 26, 3:40 am",64,57,77,NNW,3,10,,OVC022,,29.84,29.98,,,,,,,
"Jul 26, 3:35 am",64,57,77,N,3,10,,OVC021,,29.84,29.98,,,,,,,
"Jul 26, 3:30 am",64,57,77,NNE,3,10,,OVC021,,29.84,29.98,,,,,,,
"Jul 26, 3:25 am",63,57,83,N,0,10,,OVC021,,29.84,29.98,,,,,,,
"Jul 26, 3:20 am",63,57,83,N,5,10,,OVC021,,29.84,29.98,,,,,,,
"Jul 26, 3:15 am",63,57,83,N,3,10,,OVC022,,29.85,29.99,,,,,,,
"Jul 26, 3:10 am",63,57,83,N,5,10,,OVC022,,29.85,29.99,,,,,,,
"Jul 26, 3:05 am",63,57,83,NNE,3,10,,OVC022,,29.85,29.99,,,,,,,
"Jul 26, 3:00 am",63,57,83,NNE,3,10,,OVC022,,29.85,29.99,,,,,,,
"Jul 26, 2:55 am",63,57,83,NNE,6,10,,OVC021,,29.85,29.99,,,,,,,
"Jul 26, 2:53 am",63,58,84,N,6,10,,FEW010 SCT015 OVC022,1015.3,29.85,29.99,,,,,,,
"Jul 26, 2:50 am",63,57,83,N,3,10,,FEW010 SCT015 OVC022,,29.85,29.99,,,,,,,
"Jul 26, 2:45 am",64,57,77,N,3,10,,OVC021,,29.85,29.99,,,,,,,
"Jul 26, 2:40 am",63,57,83,NNE,5,10,,OVC022,,29.85,29.99,,,,,,,
"Jul 26, 2:35 am",63,57,83,N,0,10,,OVC022,,29.85,29.99,,,,,,,
"Jul 26, 2:30 am",63,57,83,N,0,10,,OVC023,,29.85,29.99,,,,,,,
"Jul 26, 2:25 am",63,57,83,W,3,10,,OVC023,,29.85,29.99,,,,,,,
"Jul 26, 2:20 am",63,57,83,N,0,10,,OVC023,,29.85,29.99,,,,,,,
"Jul 26, 2:15 am",63,57,83,N,0,10,,FEW012 OVC023,,29.85,29.99,,,,,,,
"Jul 26, 2:05 am",63,57,83,N,0,10,,FEW012 OVC023,,29.85,29.99,,,,,,,
"Jul 26, 2:00 am",63,57,83,W,3,10,,FEW012 OVC024,,29.85,29.99,,,,,,,
"Jul 26, 1:55 am",63,57,83,WSW,3,10,,FEW012 OVC024,,29.86,30,,,,,,,
"Jul 26, 1:53 am",63,58,84,WSW,5,10,,FEW010 SCT014 OVC024,1015.6,29.86,30,,,,,,,
"Jul 26, 1:51 am",63,57,83,WSW,5,10,,FEW010 SCT014 OVC024,,29.86,30,,,,,,,
"Jul 26, 1:50 am",63,57,83,WSW,5,10,,FEW010 SCT014 OVC024,,29.86,30,,,,,,,
"Jul 26, 1:45 am",63,57,83,WSW,3,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:40 am",63,57,83,N,0,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:35 am",63,57,83,SW,5,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:30 am",63,57,83,SSW,5,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:25 am",63,57,83,WSW,5,10,,FEW010 BKN014,,29.87,30.01,,,,,,,
"Jul 26, 1:20 am",63,57,83,SW,3,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:15 am",63,57,83,SW,5,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:14 am",63,58,84,SW,5,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:10 am",63,57,83,N,0,10,,FEW010 BKN014,,29.86,30,,,,,,,
"Jul 26, 1:05 am",63,57,83,SW,3,10,,BKN014,,29.86,30,,,,,,,
"Jul 26, 1:00 am",63,57,83,SW,3,10,,SCT015,,29.86,30,,,,,,,
"Jul 26, 12:55 am",63,57,83,N,0,10,,FEW015,,29.86,30,,,,,,,
"Jul 26, 12:53 am",62,58,86,WSW,3,10,,FEW010 SCT015,1015.7,29.86,30,,,,,,72,62
"Jul 26, 12:50 am",63,57,83,N,0,10,,FEW010 SCT015,,29.87,30.01,,,,,,,
"Jul 26, 12:45 am",63,57,83,SW,5,10,,FEW015,,29.87,30.01,,,,,,,
"Jul 26, 12:40 am",63,57,83,WSW,5,10,,FEW016,,29.87,30.01,,,,,,,
"Jul 26, 12:35 am",63,57,83,WSW,5,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:30 am",63,57,83,W,7,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:25 am",63,57,83,W,7,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:20 am",63,57,83,WSW,6,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:15 am",63,57,83,WSW,7,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:10 am",63,57,83,WSW,6,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:05 am",63,57,83,SW,7,10,,CLR,,29.87,30.01,,,,,,,
"Jul 26, 12:00 am",63,57,83,WSW,7,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:55 pm",63,57,83,WSW,7,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:53 pm",62,58,86,WSW,7,10,,FEW010 FEW014,1016.1,29.87,30.01,,,,,,,
"Jul 25, 11:50 pm",63,57,83,WSW,8,10,,FEW010 FEW014,,29.87,30.01,,,,,,,
"Jul 25, 11:45 pm",63,57,83,W,9,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:40 pm",63,57,83,WSW,9,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:35 pm",63,57,83,WSW,6,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:30 pm",63,57,83,WSW,9,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:25 pm",63,57,83,WSW,9,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:20 pm",63,57,83,WSW,9,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:15 pm",63,57,83,WSW,10,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 11:10 pm",63,57,83,WSW,10,10,,FEW014,,29.87,30.01,,,,,,,
"Jul 25, 11:05 pm",63,57,83,W,13,10,,FEW014,,29.87,30.01,,,,,,,
"Jul 25, 11:00 pm",63,57,83,W,13,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 10:55 pm",63,57,83,W,13,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 10:53 pm",63,58,84,W,13,10,,FEW015,1015.9,29.87,30.01,,,,70,63,,
"Jul 25, 10:50 pm",63,57,83,W,14,10,,FEW015,,29.87,30.01,,,,,,,
"Jul 25, 10:45 pm",63,57,83,WSW,13,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:40 pm",63,57,83,W,15,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:35 pm",64,57,77,W,14,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:30 pm",64,57,77,W,13G18,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:25 pm",64,57,77,WSW,12,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:20 pm",63,57,83,WSW,13,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:15 pm",64,57,77,W,13,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:10 pm",64,57,77,W,13,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:05 pm",64,57,77,W,13,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 10:00 pm",64,57,77,WSW,10,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 9:55 pm",64,57,77,W,13,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 9:53 pm",64,58,81,W,13,10,,FEW014,1015.5,29.86,30,,,,,,,
"Jul 25, 9:50 pm",63,57,83,W,14,10,,FEW014,,29.86,30,,,,,,,
"Jul 25, 9:45 pm",64,57,77,W,15,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 9:40 pm",64,57,77,W,14,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 9:35 pm",64,57,77,W,14,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 9:30 pm",64,57,77,WSW,12,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 9:25 pm",64,57,77,W,14,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 9:20 pm",64,57,77,WSW,14,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 9:15 pm",64,57,77,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 9:10 pm",64,57,77,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 9:05 pm",64,57,77,WSW,14,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 9:00 pm",64,57,77,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 8:55 pm",64,57,77,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 8:53 pm",64,57,78,WSW,14,10,,FEW014,1014.8,29.84,29.98,,,,,,,
"Jul 25, 8:50 pm",64,57,77,WSW,14,10,,FEW014,,29.84,29.98,,,,,,,
"Jul 25, 8:45 pm",64,57,77,WSW,12,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 8:40 pm",63,57,83,WSW,13,10,,CLR,,29.83,29.97,,,,,,,
"Jul 25, 8:35 pm",63,57,83,WSW,12,10,,CLR,,29.83,29.97,,,,,,,
"Jul 25, 8:30 pm",63,57,83,WSW,13,10,,CLR,,29.83,29.97,,,,,,,
"Jul 25, 8:25 pm",63,57,83,WSW,13,10,,CLR,,29.83,29.97,,,,,,,
"Jul 25, 8:20 pm",64,57,77,WSW,13G20,10,,CLR,,29.83,29.97,,,,,,,
"Jul 25, 8:15 pm",63,57,83,WSW,10,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 8:10 pm",64,57,77,WSW,12,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 8:05 pm",64,57,77,SW,10,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 8:00 pm",64,57,77,WSW,14,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:55 pm",64,57,77,WSW,14,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:53 pm",64,58,81,WSW,13,10,,FEW014,1014.4,29.82,29.96,,,,,,,
"Jul 25, 7:50 pm",64,57,77,WSW,14,10,,FEW014,,29.82,29.96,,,,,,,
"Jul 25, 7:45 pm",64,57,77,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:40 pm",64,57,77,WSW,15,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:35 pm",64,57,77,WSW,15,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:30 pm",64,57,77,WSW,14,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:25 pm",64,57,77,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:20 pm",66,57,73,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:15 pm",66,57,73,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:10 pm",66,57,73,WSW,13,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 7:05 pm",66,57,73,W,14,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 7:00 pm",66,57,73,WSW,12,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:55 pm",66,57,73,WSW,12,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:53 pm",67,58,73,WSW,12,10,,FEW014,1014.1,29.81,29.95,,,,,,,
"Jul 25, 6:50 pm",66,57,73,W,13,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:45 pm",66,57,73,WSW,12,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:40 pm",66,57,73,WSW,12,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:35 pm",66,57,73,SW,10,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:30 pm",66,57,73,WSW,12,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:25 pm",68,57,68,WSW,13,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:20 pm",66,57,73,WSW,10,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:15 pm",68,57,68,WSW,14,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:10 pm",66,57,73,WSW,14,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:05 pm",68,57,68,WSW,13,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 6:00 pm",68,57,68,WSW,13,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 5:55 pm",68,57,68,WSW,12,10,,CLR,,29.81,29.95,,,,,,,
"Jul 25, 5:53 pm",68,58,70,WSW,13,10,,SCT014,1014.2,29.81,29.95,,,,,,,
"Jul 25, 5:50 pm",68,57,68,W,13,10,,SCT014,,29.82,29.96,,,,,,,
"Jul 25, 5:45 pm",68,57,68,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 5:40 pm",70,57,64,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 5:35 pm",70,57,64,WSW,12,10,,CLR,,29.82,29.96,,,,,,,
"Jul 25, 5:30 pm",68,57,68,WSW,13,10,,FEW015,,29.82,29.96,,,,,,,
"Jul 25, 5:25 pm",68,57,68,WSW,10,10,,FEW014,,29.82,29.96,,,,,,,
"Jul 25, 5:20 pm",68,57,68,W,13,10,,FEW015,,29.82,29.96,,,,,,,
"Jul 25, 5:15 pm",70,59,69,W,13,10,,FEW014,,29.82,29.96,,,,,,,
"Jul 25, 5:10 pm",68,59,73,W,13,10,,FEW014,,29.83,29.97,,,,,,,
"Jul 25, 5:05 pm",70,59,69,W,13,10,,SCT014,,29.83,29.97,,,,,,,
"Jul 25, 5:00 pm",70,59,69,W,12,10,,FEW014,,29.83,29.97,,,,,,,
"Jul 25, 4:55 pm",70,59,69,W,16G22,10,,CLR,,29.83,29.97,,,,,,,
"Jul 25, 4:53 pm",70,59,68,WSW,12,10,,SCT017,1014.9,29.83,29.97,,,,72,69,,
"Jul 25, 4:50 pm",70,59,69,WSW,12,10,,SCT017,,29.83,29.97,,,,,,,
"Jul 25, 4:45 pm",70,57,64,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 4:40 pm",70,57,64,WSW,15,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 4:35 pm",70,57,64,W,14G20,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 4:30 pm",70,57,64,WSW,15,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 4:25 pm",70,57,64,WSW,14,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 4:20 pm",70,57,64,WSW,14G20,10,,CLR,,29.84,29.98,,,,,,,
"Jul 25, 4:15 pm",70,57,64,WSW,17,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 4:10 pm",70,57,64,SW,14,10,,FEW018,,29.85,29.99,,,,,,,
"Jul 25, 4:05 pm",72,57,61,W,13,10,,FEW017,,29.85,29.99,,,,,,,
"Jul 25, 4:00 pm",70,57,64,SW,16,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 3:55 pm",70,57,64,WSW,17,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 3:53 pm",70,58,66,WSW,15G23,10,,SCT017,1015.5,29.85,29.99,,,,,,,
"Jul 25, 3:50 pm",70,57,64,WSW,16,10,,CLR,,29.85,29.99,,,,,,,
"Jul 25, 3:45 pm",70,57,64,WSW,16,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:40 pm",70,57,64,WSW,16G22,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:35 pm",72,57,61,WSW,16,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:30 pm",72,57,61,WSW,16,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:25 pm",72,57,61,WSW,16G22,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:20 pm",72,57,61,WSW,17,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:15 pm",70,57,64,WSW,17,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:10 pm",72,57,61,WSW,17,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:05 pm",72,57,61,W,17,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 3:00 pm",72,57,61,WSW,16G25,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 2:55 pm",72,57,61,WSW,15,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 2:53 pm",71,57,61,WSW,15,10,,FEW014 FEW250,1015.8,29.86,30,,,,,,,
"Jul 25, 2:50 pm",72,57,61,WSW,18,10,,FEW014,,29.86,30,,,,,,,
"Jul 25, 2:45 pm",72,57,61,W,16,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 2:40 pm",72,57,61,W,16,10,,CLR,,29.86,30,,,,,,,
"Jul 25, 2:35 pm",72,57,61,WSW,15G21,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:30 pm",72,57,61,WSW,14,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:25 pm",72,57,61,WSW,15,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:20 pm",72,57,61,WSW,16,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:15 pm",72,57,61,WSW,14,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:10 pm",72,57,61,WSW,17,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:05 pm",70,57,64,WSW,15G21,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 2:00 pm",72,57,61,WSW,16,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 1:55 pm",72,57,61,WSW,15G21,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 1:53 pm",71,57,61,WSW,15,10,,FEW014 FEW190 SCT250,1016.2,29.87,30.01,,,,,,,
"Jul 25, 1:50 pm",72,57,61,WSW,16,10,,FEW014,,29.87,30.01,,,,,,,
"Jul 25, 1:45 pm",72,57,61,WSW,15,10,,FEW014,,29.87,30.01,,,,,,,
"Jul 25, 1:40 pm",70,57,64,WSW,14,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 1:35 pm",72,57,61,WSW,14G20,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 1:30 pm",72,57,61,WSW,14,10,,CLR,,29.87,30.01,,,,,,,
"Jul 25, 1:25 pm",72,57,61,WSW,15,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 1:20 pm",72,57,61,WSW,15,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 1:15 pm",72,57,61,SW,13,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 1:10 pm",72,57,61,SW,13,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 1:05 pm",72,57,61,WSW,13,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 1:00 pm",72,57,61,SW,13,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 12:55 pm",72,57,61,SW,12,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 12:53 pm",72,58,61,WSW,13,9,,FEW028 FEW180 SCT250,1016.4,29.88,30.02,,,,,,,
"Jul 25, 12:50 pm",72,57,61,WSW,10G17,9,,FEW028,,29.88,30.02,,,,,,,
"Jul 25, 12:45 pm",72,57,61,WSW,9,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 12:40 pm",72,57,61,WSW,9,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 12:35 pm",72,57,61,WSW,9,10,,CLR,,29.88,30.02,,,,,,,
"Jul 25, 12:30 pm",72,57,61,WSW,10,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 12:25 pm",72,57,61,WSW,12,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 12:20 pm",72,57,61,W,12,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 12:15 pm",72,57,61,WSW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 12:10 pm",72,57,61,WSW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 12:05 pm",72,57,61,WSW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 12:00 pm",72,57,61,WSW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:55 am",72,57,61,WSW,14,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:53 am",72,58,61,SW,13G21,8,,FEW010 FEW027 SCT180,1016.8,29.89,30.03,,,,,,,
"Jul 25, 11:50 am",72,57,61,SSW,13,8,,FEW010 SCT027,,29.89,30.03,,,,,,,
"Jul 25, 11:45 am",72,57,61,SW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:40 am",72,57,61,SW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:35 am",72,57,61,SW,15G22,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:30 am",72,57,61,SW,16,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:25 am",72,57,61,WSW,15,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:20 am",70,57,64,SW,15,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:15 am",70,57,64,SW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:10 am",72,57,61,WSW,13,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:05 am",72,57,61,WSW,12,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 11:00 am",72,57,61,SW,10,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 10:55 am",72,57,61,SW,9,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 10:53 am",71,58,63,SE,6,8,,FEW010 SCT025 SCT180,1016.9,29.89,30.03,,,,71,62,,
"Jul 25, 10:50 am",72,57,61,SE,6G20,8,,FEW010 SCT025,,29.89,30.03,,,,,,,
"Jul 25, 10:45 am",72,57,61,SE,6G20,8,,FEW010 SCT020,,29.89,30.03,,,,,,,
"Jul 25, 10:40 am",72,57,61,SE,6G20,8,,FEW010 SCT020,,29.89,30.03,,,,,,,
"Jul 25, 10:35 am",70,57,64,SE,6G20,8,,FEW010 SCT020,,29.89,30.03,,,,,,,
"Jul 25, 10:30 am",70,57,64,SE,6G20,8,,FEW010 SCT020,,29.89,30.03,,,,,,,
"Jul 25, 10:25 am",72,57,61,SE,6G20,8,,FEW010 SCT020,,29.89,30.03,,,,,,,
"Jul 25, 10:20 am",70,57,64,SE,6G20,8,,FEW010 SCT020,,29.9,30.04,,,,,,,
"Jul 25, 10:15 am",70,55,60,SE,6G20,8,,FEW010 SCT020,,29.9,30.04,,,,,,,
"Jul 25, 10:10 am",70,55,60,SE,6G20,8,,FEW010 SCT020,,29.9,30.04,,,,,,,
"Jul 25, 10:05 am",68,57,68,SSE,5,8,,FEW010 SCT020,,29.9,30.04,,,,,,,
"Jul 25, 10:00 am",68,57,68,SW,5,8,,FEW010 SCT020,,29.9,30.04,,,,,,,
"Jul 25, 9:57 am",68,57,68,,5,8,,FEW010 SCT020 BKN180,,29.9,30.04,,,,,,,
"Jul 25, 9:55 am",70,57,64,SSW,5,8,,FEW010 BKN020,,29.9,30.04,,,,,,,
"Jul 25, 9:53 am",68,57,68,,3,8,,FEW010 BKN020 BKN180,1016.9,29.9,30.04,,,,,,,
"Jul 25, 9:50 am",68,57,68,N,0,8,,FEW010 BKN020,,29.9,30.04,,,,,,,
"Jul 25, 9:45 am",68,57,68,S,5,8,,FEW009 BKN019 BKN035,,29.9,30.04,,,,,,,
"Jul 25, 9:40 am",68,57,68,SE,6,8,,FEW009 BKN019 BKN035,,29.9,30.04,,,,,,,
"Jul 25, 9:35 am",66,57,73,SSE,6,8,,FEW009 BKN019 BKN035,,29.9,30.04,,,,,,,
"Jul 25, 9:30 am",66,57,73,N,0,8,,FEW009 BKN018 BKN032,,29.9,30.04,,,,,,,
"Jul 25, 9:25 am",66,57,73,NE,3,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 9:20 am",66,57,73,NE,5,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 9:15 am",68,57,68,E,7,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 9:10 am",68,57,68,ESE,8,8,,FEW009 BKN018 BKN032,,29.9,30.04,,,,,,,
"Jul 25, 9:05 am",68,57,68,E,7,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 9:00 am",66,57,73,E,6,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:55 am",66,57,73,ENE,6,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:53 am",67,58,73,ENE,6,8,,FEW009 BKN018 BKN032,1016.8,29.89,30.03,,,,,,,
"Jul 25, 8:50 am",66,57,73,NE,7,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:45 am",66,57,73,ENE,7,8,,FEW009 BKN018 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:40 am",66,57,73,ESE,7,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:35 am",66,57,73,ENE,5,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:30 am",66,57,73,ESE,7,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:25 am",66,57,73,SSE,6,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:20 am",66,59,78,E,5,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:16 am",66,58,75,SE,5,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:15 am",66,57,73,ESE,5,8,,FEW009 BKN015 BKN032,,29.89,30.03,,,,,,,
"Jul 25, 8:10 am",64,57,77,S,3,10,,SCT015,,29.89,30.03,,,,,,,
"Jul 25, 8:05 am",64,59,83,SE,3,10,,SCT014,,29.89,30.03,,,,,,,
"Jul 25, 8:00 am",64,57,77,E,5,10,,FEW014,,29.89,30.03,,,,,,,
"Jul 25, 7:55 am",64,59,83,SE,5,10,,CLR,,29.89,30.03,,,,,,,
"Jul 25, 7:53 am",64,59,84,SE,6,8,,FEW009 FEW016 SCT030,1016.5,29.89,30.03,,,,,,,
"Jul 25, 7:50 am",64,59,83,ESE,6,8,,FEW009 FEW016 SCT030,,29.89,30.03,,,,,,,
